NB551104	165	Plate_386_Q5	F12	Q5	ERCC
NB551104	165	Plate_386_Q5	G12	Q5	qRNA_CB_10pg
NB551104	165	Plate_386_Q5	H12	Q5	qRNA_CB_10pg
NB551104	165	Plate_387_Q6	A01	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	B01	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	C01	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	D01	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	E01	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	F01	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	G01	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	H01	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	A02	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	B02	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	C02	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	D02	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	E02	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	F02	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	G02	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	H02	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	A03	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	B03	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	C03	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	D03	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	E03	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	F03	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	G03	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	H03	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	A04	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	B04	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	C04	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	D04	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	E04	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	F04	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	G04	Q6	02232_CB_facs_presort_Plate_2_1
