"","P386_Q501A","P386_Q501B","P386_Q501C","P386_Q501D","P386_Q501E","P386_Q501F","P386_Q501G","P386_Q501H","P386_Q502A","P386_Q502B","P386_Q502C","P386_Q502D","P386_Q502E","P386_Q502F","P386_Q502G","P386_Q502H","P386_Q503A","P386_Q503B","P386_Q503C","P386_Q503D","P386_Q503E","P386_Q503F","P386_Q503G","P386_Q503H","P386_Q504A","P386_Q504B","P386_Q504C","P386_Q504D","P386_Q504E","P386_Q504F","P386_Q504G","P386_Q504H","P386_Q505A","P386_Q505B","P386_Q505C","P386_Q505D","P386_Q505E","P386_Q505F","P386_Q505G","P386_Q505H","P386_Q506A","P386_Q506B","P386_Q506C","P386_Q506D","P386_Q506E","P386_Q506F","P386_Q506G","P386_Q506H","P386_Q507A","P386_Q507B","P386_Q507C","P386_Q507D","P386_Q507E","P386_Q507F","P386_Q507G","P386_Q507H","P386_Q508A","P386_Q508B","P386_Q508C","P386_Q508D","P386_Q508E","P386_Q508F","P386_Q508G","P386_Q508H","P386_Q509A","P386_Q509B","P386_Q509C","P386_Q509D","P386_Q509E","P386_Q509F","P386_Q509G","P386_Q509H","P386_Q510A","P386_Q510B","P386_Q510C","P386_Q510D","P386_Q510E","P386_Q510F","P386_Q510G","P386_Q510H","P386_Q511A","P386_Q511B","P386_Q511C","P386_Q511D","P386_Q511E","P386_Q511F","P386_Q511G","P386_Q511H","P386_Q512A","P386_Q512B","P386_Q512C","P386_Q512D","P386_Q512E","P386_Q512F","P386_Q512G","P386_Q512H"
"ERCC-00111",0,0,126,0,99,202,78,2,40,154,15,90,156,88,200,36,4,15,0,209,93,0,0,0,2,153,48,92,176,7,68,2,3,115,111,108,102,87,0,0,103,106,0,0,30,0,10,93,202,82,180,150,0,57,74,5,0,1,2,0,1,113,97,18,272,214,166,0,207,0,79,0,1,158,9,153,0,0,16,45,48,131,92,138,172,0,74,102,1,3,83,66,178,111,84,73
"ERCC-00112",0,0,0,43,0,0,145,0,46,1,0,0,0,128,0,1,196,0,15,2,0,0,0,0,0,114,0,0,0,27,0,0,0,1,52,0,0,0,0,1,1,0,104,105,0,113,103,0,0,0,0,1,0,0,133,0,0,0,0,0,1,0,0,0,83,0,28,0,143,0,0,0,0,0,0,7,0,0,0,97,0,123,192,0,210,0,49,1,0,7,0,84,1,0,111,1
"ERCC-00113",949,763,851,868,1201,1209,1143,1750,866,549,1274,1199,1597,1156,583,728,992,1033,1933,1267,922,1293,749,834,1691,1025,1674,1158,984,1780,388,593,667,772,1052,710,1284,1615,717,464,438,1119,2050,988,742,1753,982,1122,846,1033,1280,1369,650,1157,1271,1090,1614,1373,924,916,947,1122,957,1068,1711,1094,974,1657,1467,979,838,1653,853,878,1745,639,556,1010,923,698,496,1503,1421,1203,1592,1050,667,1313,727,1078,1218,939,1125,291,1307,1143
"ERCC-00116",103,0,0,0,26,0,378,0,82,0,0,0,97,0,85,0,1,0,0,0,0,0,0,0,0,0,119,1,140,140,0,0,0,0,1,0,0,1,3,0,1,2,0,0,0,0,14,0,0,0,0,0,0,0,0,6,0,4,275,0,52,0,0,81,0,204,188,0,0,0,0,1,44,0,0,1,0,1,0,2,0,0,1,0,0,0,176,167,100,173,0,170,46,0,104,79
"ERCC-00117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00120",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00126",0,0,41,0,0,0,0,12,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,129,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00130",5994,3804,3038,6360,6099,4462,7011,6233,4488,5165,6536,6273,5793,5471,5304,4778,5224,5690,5608,5813,5017,7547,5049,5951,4875,6239,5848,5281,5691,5460,5034,6143,5461,6554,4333,4115,5476,7217,5635,4993,6271,6159,5820,5409,6403,5775,5873,4583,7005,4318,5353,6364,4559,4881,5960,3677,4478,7375,7141,6375,5524,5377,4823,5425,4995,6258,6158,4221,6154,6637,5479,6004,4446,5210,6641,3869,4089,5067,5255,6187,4609,5612,4237,6285,5650,6861,6625,5307,4122,6130,6861,6218,4645,7086,5982,6334
"ERCC-00131",0,1,0,0,0,0,0,0,0,1,0,82,0,0,60,71,0,17,121,54,149,117,0,0,0,10,88,0,68,86,0,91,0,0,2,0,0,0,101,0,0,86,0,1,0,3,89,0,1,3,0,0,55,98,194,0,0,0,0,0,17,1,0,0,2,97,0,0,0,33,105,91,1,89,0,90,1,0,0,0,87,1,76,69,1,0,92,102,0,0,0,71,0,0,1,2
"ERCC-00134",0,0,0,0,0,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"ERCC-00136",467,322,786,663,880,182,362,1303,472,1004,778,811,468,567,1129,1231,856,763,206,331,787,457,321,315,812,416,1003,539,638,500,782,727,310,697,807,735,200,1127,482,515,589,341,482,722,553,458,674,600,371,602,753,683,807,705,500,305,109,651,125,200,896,511,1116,139,524,634,590,351,440,452,521,484,171,227,625,671,1463,255,288,497,838,889,245,358,1220,875,1051,750,165,380,665,1612,730,1248,410,1211
"ERCC-00137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00138",0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0
"ERCC-00143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,160,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
"ERCC-00144",0,0,0,54,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,78,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,2,6,0,0,0,0,0,0,0,0,75,0,0,86,1,1,0,0,0,0,5,0,0,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93,0,0,0,0,0,0,0,0,0,16,0,0,0,84,2
"ERCC-00145",73,102,1,120,258,116,0,200,65,137,87,96,0,187,98,0,128,56,316,0,161,0,62,77,192,142,9,196,147,88,165,0,178,94,206,153,178,78,104,285,246,0,0,186,299,234,0,154,67,9,332,221,139,192,190,244,289,4,157,318,9,0,126,97,27,67,282,67,0,0,96,97,57,163,324,331,86,142,0,212,11,112,197,0,0,152,222,128,0,101,109,99,169,161,277,1
"ERCC-00147",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00148",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"ERCC-00150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00154",0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00157",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,50,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,104,0,0,0,76,0,0,0,0,0,0,0,0,0,0
"ERCC-00158",0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00160",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,123,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
"ERCC-00162",0,89,1,104,0,73,0,205,116,4,0,0,97,0,185,0,0,0,0,2,0,0,0,1,0,0,0,96,101,114,0,145,0,0,151,46,0,0,1,0,98,0,0,0,0,0,1,0,0,91,0,0,101,0,0,1,83,0,0,0,0,0,0,89,52,0,0,0,0,0,0,0,62,0,0,0,0,0,0,60,0,0,183,0,1,0,0,0,0,0,0,0,82,0,14,0
"ERCC-00163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,78,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00165",0,0,0,0,0,33,52,0,1,0,85,0,0,0,0,0,0,0,83,0,0,0,0,0,23,0,1,36,113,0,0,173,0,0,0,0,0,0,2,0,109,24,0,61,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,105,0,0,0,0,1,17,0,0,72,0,0,0,56,0,87,1,0,0,0,1,0,0,74,0,7,0,0,101,121,101,0,0,103,0,0,1
"ERCC-00168",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00170",0,0,0,0,0,0,70,0,0,15,115,91,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,159,0,0,0,0,0,29,0,0,0,116,0,0
"ERCC-00171",1337,1045,327,1113,1444,865,1071,767,1044,1188,1106,1190,1438,893,785,1077,1506,1057,1014,1630,843,1555,1316,1410,1047,1311,887,852,785,1123,810,1600,901,1363,920,587,1346,1676,1554,1274,1156,803,1279,1443,1251,1158,968,728,738,1049,1180,951,882,845,1390,548,1268,1259,1273,744,1317,1227,975,837,1032,696,1415,520,725,1081,649,1140,547,1055,1633,1425,987,413,1261,1181,900,1090,1414,1121,715,1478,1502,1860,996,955,1775,1196,765,1161,815,1631
