"","P389_Q801A","P389_Q801B","P389_Q801C","P389_Q801D","P389_Q801E","P389_Q801F","P389_Q801G","P389_Q801H","P389_Q802A","P389_Q802B","P389_Q802C","P389_Q802D","P389_Q802E","P389_Q802F","P389_Q802G","P389_Q802H","P389_Q803A","P389_Q803B","P389_Q803C","P389_Q803D","P389_Q803E","P389_Q803F","P389_Q803G","P389_Q803H","P389_Q804A","P389_Q804B","P389_Q804C","P389_Q804D","P389_Q804E","P389_Q804F","P389_Q804G","P389_Q804H","P389_Q805A","P389_Q805B","P389_Q805C","P389_Q805D","P389_Q805E","P389_Q805F","P389_Q805G","P389_Q805H","P389_Q806A","P389_Q806B","P389_Q806C","P389_Q806D","P389_Q806E","P389_Q806F","P389_Q806G","P389_Q806H","P389_Q807A","P389_Q807B","P389_Q807C","P389_Q807D","P389_Q807E","P389_Q807F","P389_Q807G","P389_Q807H","P389_Q808A","P389_Q808B","P389_Q808C","P389_Q808D","P389_Q808E","P389_Q808F","P389_Q808G","P389_Q808H","P389_Q809A","P389_Q809B","P389_Q809C","P389_Q809D","P389_Q809E","P389_Q809F","P389_Q809G","P389_Q809H","P389_Q810A","P389_Q810B","P389_Q810C","P389_Q810D","P389_Q810E","P389_Q810F","P389_Q810G","P389_Q810H","P389_Q811A","P389_Q811B","P389_Q811C","P389_Q811D","P389_Q811E","P389_Q811F","P389_Q811G","P389_Q811H","P389_Q812A","P389_Q812B","P389_Q812C","P389_Q812D","P389_Q812E","P389_Q812F","P389_Q812G","P389_Q812H"
"FBgn0000036",0,0,0,0,0,0,0,1,0,0,0,0,0,214,0,0,1,143,0,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,231,669
"FBgn0000037",0,0,90,0,6,0,240,0,0,0,2,85,0,115,94,0,2,131,0,81,0,174,1,0,0,0,0,243,8,0,304,0,8,68,12,102,0,1,0,0,115,282,0,63,227,113,25,1,0,0,64,0,0,83,140,0,1,0,8,0,1,1,1,0,0,0,0,0,3,1,109,657,0,473,42,0,0,0,203,0,0,0,0,91,0,0,0,0,0,0,0,152,0,0,1153,1233
"FBgn0000038",5,0,36,8,79,78,225,1,1,24,65,50,0,673,413,101,1,0,124,69,26,114,0,110,4,0,275,16,110,1,151,74,76,0,0,70,207,156,116,4,0,2,0,48,211,468,187,9,0,0,0,0,0,139,187,1,0,0,45,0,2,0,147,5,19,4,0,1,151,1,1,131,497,283,0,0,0,0,372,0,1,11,1,74,0,1,7,0,1,109,0,0,0,0,1282,1289
"FBgn0000039",0,0,0,0,0,0,111,0,0,0,0,0,0,42,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,129,0,0,0,0,0,0,0,94,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,38,1,0,402,1
"FBgn0000042",6,3,2,41,0,226,569,0,0,0,0,149,0,257,42,0,15,939,0,58,70,638,0,1,0,1,2,25,123,1,0,336,0,0,85,126,417,384,12,74,189,68,0,107,213,0,379,0,1,0,44,0,53,181,189,197,41,1,115,0,0,1,124,3,1,2,0,1,0,0,356,359,168,233,0,1,0,0,40,1,0,0,0,120,4,0,136,0,0,1,0,0,0,0,4511,2864
"FBgn0000043",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,0,54,0,96,0,0,0,0,0,0,26,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,67,192
"FBgn0000044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0000045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
"FBgn0000046",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FBgn0000047",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0000052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0000053",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,78
"FBgn0000055",0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,1,1,0,0,1,0,0,0,1,2,0,0,0,1,3,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5033,3735
"FBgn0000056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0000057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
"FBgn0000061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0000063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0000064",0,0,451,105,264,482,580,0,1,0,18,6,0,66,32,170,4,249,178,47,2,589,0,0,32,0,132,521,316,23,197,127,325,355,10,411,962,425,1,99,98,10,2,153,980,17,1061,50,0,1,1,1,222,0,158,89,5,2,191,5,55,0,0,4,15,5,3,0,1,0,1,1244,9,310,145,0,0,262,299,2,0,0,0,143,1,0,2,0,0,104,0,193,0,0,4237,3858
"FBgn0000071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0000075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0000077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0000078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0000079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0000083",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,348
"FBgn0000084",0,0,0,0,13,0,1,0,0,0,0,51,0,1,2,0,0,77,0,0,0,3,0,25,0,0,0,32,0,0,11,0,15,0,0,10,24,35,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,25,0,0,0,0,0,14,0,0,24,0,14,0,0,9,0,0,0,118,0,1,12,0,0,0,4,0,0,0,0,1,37,0,40,21,0,0,0,0,0,0,247,248
"FBgn0000092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0000094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0000097",0,0,147,0,1,52,440,0,0,0,131,73,0,36,146,7,0,95,5,0,48,0,0,0,311,0,0,98,221,0,118,346,105,66,0,310,84,513,11,0,73,101,0,56,146,163,151,0,0,110,0,55,196,1,0,5,1,0,107,0,25,2,258,0,39,0,0,0,0,0,31,0,38,726,17,0,0,83,0,0,0,9,0,125,161,0,165,0,0,12,0,108,0,1,70,97
"FBgn0000100",0,0,0,0,110,169,281,0,0,0,0,0,0,45,0,1,218,490,15,74,56,85,0,1,147,4,0,156,184,0,0,0,584,156,74,78,245,297,0,0,4,2,0,16,3,73,0,0,1,0,58,0,292,1,127,0,0,0,0,50,0,1,0,1,0,8,1,0,2,0,77,451,470,66,99,0,0,0,0,0,0,3,0,78,0,0,127,0,0,1,0,55,0,0,2029,2209
"FBgn0000108",1,17,62,119,374,1501,619,2,3,2,280,115,1,2085,646,221,5,474,31,258,212,397,1,134,1406,0,91,818,951,1,536,489,871,693,225,742,1573,1007,79,31,1107,225,8,938,1673,1276,1205,8,140,263,248,19,410,1020,462,4,7,6,543,51,41,1,696,37,488,22,9,50,17,1,727,2588,1394,1328,149,0,12,45,997,1,3,657,0,885,208,0,471,4,1,289,1,372,0,0,3035,4466
"FBgn0000109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0000114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62,0,0,0,0,0,0,0,0,0,1,0,0,26,0,0,264,102
"FBgn0000115",0,0,0,0,0,0,0,0,1,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,400
"FBgn0000116",0,0,167,0,0,367,861,1,1,1,141,51,0,442,34,0,1,118,14,18,229,143,0,1,3,0,111,67,102,0,0,2,0,9,40,208,21,574,15,0,152,9,1,155,52,118,272,0,0,0,47,110,59,257,239,1,1,0,65,189,1,0,0,0,101,1,0,0,0,0,129,645,0,300,5,0,0,0,1,0,0,0,0,167,1,0,173,1,1,131,0,457,0,0,4790,5378
"FBgn0000117",0,0,0,39,1,0,74,2,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,251,0,0,62,0,0,2,0,0,46,6,0,172,345,1,0,0,3,0,52,39,0,0,0,0,8,32,0,0,23,0,0,1,1,43,0,0,0,0,0,0,0,1,0,0,0,2,0,0,4,64,0,0,0,139,1,0,19,0,67,0,0,222,10,0,129,0,65,0,0,1006,257
"FBgn0000119",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,224
"FBgn0000120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,216,441
"FBgn0000121",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308,1958
"FBgn0000137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0000139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,47,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,108,28
"FBgn0000140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0000146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0000147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0
"FBgn0000150",0,0,42,0,33,2,399,0,2,0,0,55,0,253,0,0,128,128,0,40,0,303,0,0,151,0,0,73,86,0,1,0,0,169,0,44,109,142,30,0,23,1,0,95,61,128,144,0,0,1,95,21,7,32,66,0,0,0,0,0,0,0,0,0,54,41,0,0,0,0,114,7,1,1,47,0,0,0,66,0,0,1,0,0,0,0,147,0,0,0,0,111,0,1,954,840
"FBgn0000152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0000153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,529
"FBgn0000157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,15
"FBgn0000158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0000163",0,4,2,3,2,1,12,0,1,2,3,2,1,12,9,7,31,14,1,16,6,8,3,6,10,1,7,2,4,0,15,10,4,1,1,1,7,14,6,6,8,121,2,1,3,5,9,0,2,4,11,4,8,6,2,4,6,2,1,0,3,5,10,4,2,11,1,1,0,4,6,7,9,3,1,2,1,7,3,1,1,4,2,2,1,2,9,2,5,5,3,5,3,4,110,39
"FBgn0000166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0000173",0,2,0,0,49,22,1,0,1,0,104,2,0,85,122,1,1,132,2,2,1,1,2,1,2,0,1,49,2,0,4,1,1,52,7,205,41,54,0,6,2,19,0,91,2,119,88,0,2,2,5,0,1,0,20,1,0,8,0,0,14,0,1,0,8,33,1,3,0,0,0,49,57,10,51,0,0,0,0,1,0,78,0,3,0,0,319,0,1,2,0,18,0,1,496,160
