"","id","total_reads","mapped_reads","genic_reads","total_counts","gene_counts","ERCC_counts","percent_gene","percent_ERCC","gendet","ERCCdet","sample","well"
"P395_Q606B","06B_62862",134359,117533,107205,76553,45195,31358,59.0375295546876,40.9624704453124,1014,26,"62862_CB_facs_presort_Plate_1","06B"
"P395_Q606C","06C_62862",51907,46400,44320,32900,7394,25506,22.4741641337386,77.5258358662614,310,26,"62862_CB_facs_presort_Plate_1","06C"
"P395_Q606D","06D_62862",67367,47335,41909,32238,491,31747,1.52304733544265,98.4769526645574,164,27,"62862_CB_facs_presort_Plate_1","06D"
"P395_Q606E","06E_62862",90993,81448,74906,54344,19666,34678,36.1879876343295,63.8120123656705,563,25,"62862_CB_facs_presort_Plate_1","06E"
"P395_Q606F","06F_62862",62232,55360,51496,38653,15691,22962,40.5945204770652,59.4054795229348,429,27,"62862_CB_facs_presort_Plate_1","06F"
"P395_Q606G","06G_62862",5627,1457,726,349,110,239,31.5186246418338,68.4813753581662,54,10,"62862_CB_facs_presort_Plate_1","06G"
"P395_Q606H","06H_62862",90371,80122,73562,52415,18077,34338,34.4882190212725,65.5117809787275,734,25,"62862_CB_facs_presort_Plate_1","06H"
"P395_Q607A","07A_62862",119760,107123,97291,66094,31678,34416,47.9287075982691,52.0712924017309,628,31,"62862_CB_facs_presort_Plate_1","07A"
"P395_Q607B","07B_62862",68907,58001,49589,37662,3340,34322,8.86835537146195,91.131644628538,146,26,"62862_CB_facs_presort_Plate_1","07B"
"P395_Q607C","07C_62862",84607,76923,70533,50421,19433,30988,38.5414807322346,61.4585192677654,496,24,"62862_CB_facs_presort_Plate_1","07C"
"P395_Q607D","07D_62862",135678,121743,111373,76330,44654,31676,58.5012445958339,41.4987554041661,804,27,"62862_CB_facs_presort_Plate_1","07D"
"P395_Q607E","07E_62862",148427,127979,115953,78721,41839,36882,53.1484610205663,46.8515389794337,851,28,"62862_CB_facs_presort_Plate_1","07E"
"P395_Q607F","07F_62862",98247,65443,52980,38172,11033,27139,28.9033846798701,71.0966153201299,707,30,"62862_CB_facs_presort_Plate_1","07F"
"P395_Q607G","07G_62862",88246,77700,71344,48940,37599,11341,76.8267266040049,23.1732733959951,924,23,"62862_CB_facs_presort_Plate_1","07G"
"P395_Q607H","07H_62862",52206,45021,41408,31353,1578,29775,5.03301119510095,94.9669888048991,210,27,"62862_CB_facs_presort_Plate_1","07H"
"P395_Q608A","08A_62862",136251,122116,112644,81092,49437,31655,60.9640901691905,39.0359098308095,1053,25,"62862_CB_facs_presort_Plate_1","08A"
"P395_Q608B","08B_62862",92929,79732,72003,49238,21451,27787,43.5659450018279,56.4340549981721,547,23,"62862_CB_facs_presort_Plate_1","08B"
"P395_Q608C","08C_62862",138541,120748,107717,73119,33106,40013,45.2768774190019,54.7231225809981,824,26,"62862_CB_facs_presort_Plate_1","08C"
"P395_Q608D","08D_62862",71240,61869,57294,43143,10825,32318,25.0909765199453,74.9090234800547,487,23,"62862_CB_facs_presort_Plate_1","08D"
"P395_Q608E","08E_62862",42036,37023,33898,26579,2900,23679,10.9108694834268,89.0891305165732,273,26,"62862_CB_facs_presort_Plate_1","08E"
"P395_Q608F","08F_62862",64508,51849,44016,32153,1997,30156,6.21092899573912,93.7890710042609,226,24,"62862_CB_facs_presort_Plate_1","08F"
"P395_Q608G","08G_62862",213406,4950,1814,361,330,31,91.4127423822715,8.58725761772853,134,9,"62862_CB_facs_presort_Plate_1","08G"
"P395_Q608H","08H_62862",179168,162405,148398,102350,71352,30998,69.7137274059599,30.2862725940401,1218,27,"62862_CB_facs_presort_Plate_1","08H"
"P395_Q609A","09A_62862",263459,240983,220343,146887,110707,36180,75.3688209303751,24.6311790696249,1608,24,"62862_CB_facs_presort_Plate_1","09A"
"P395_Q609B","09B_62862",38586,34656,32905,26809,4288,22521,15.9946286694767,84.0053713305233,243,27,"62862_CB_facs_presort_Plate_1","09B"
"P395_Q609C","09C_62862",69903,62473,57814,43603,7494,36109,17.1868908102653,82.8131091897346,487,32,"62862_CB_facs_presort_Plate_1","09C"
"P395_Q609D","09D_62862",73890,64967,59099,44285,2065,42220,4.66297843513605,95.3370215648639,138,31,"62862_CB_facs_presort_Plate_1","09D"
"P395_Q609E","09E_62862",50599,43963,42647,30342,4889,25453,16.1129787093797,83.8870212906203,209,24,"62862_CB_facs_presort_Plate_1","09E"
"P395_Q609F","09F_62862",37909,32826,31232,24533,273,24260,1.1127868585171,98.8872131414829,147,24,"62862_CB_facs_presort_Plate_1","09F"
"P395_Q609G","09G_62862",17345,2099,926,397,305,92,76.8261964735516,23.1738035264484,152,14,"62862_CB_facs_presort_Plate_1","09G"
"P395_Q609H","09H_62862",218165,195271,173810,122586,83653,38933,68.2402558204036,31.7597441795964,1199,29,"62862_CB_facs_presort_Plate_1","09H"
"P395_Q610A","10A_62862",108754,96332,89400,64676,39469,25207,61.0257282454079,38.9742717545921,922,22,"62862_CB_facs_presort_Plate_2","10A"
"P395_Q610B","10B_62862",130098,112596,103710,68859,41558,27301,60.3523141492034,39.6476858507966,860,25,"62862_CB_facs_presort_Plate_2","10B"
"P395_Q610C","10C_62862",126040,67828,54083,38502,2030,36472,5.27245337904524,94.7275466209548,450,29,"62862_CB_facs_presort_Plate_2","10C"
"P395_Q610D","10D_62862",47936,41249,38459,29512,393,29119,1.33166169693684,98.6683383030632,121,28,"62862_CB_facs_presort_Plate_2","10D"
"P395_Q610E","10E_62862",154103,135730,122834,81833,45930,35903,56.1265015336111,43.8734984663889,900,28,"62862_CB_facs_presort_Plate_2","10E"
"P395_Q610F","10F_62862",55542,40220,33472,25997,1609,24388,6.18917567411624,93.8108243258838,260,28,"62862_CB_facs_presort_Plate_2","10F"
"P395_Q610G","10G_62862",54681,23021,17798,12677,3150,9527,24.8481501932634,75.1518498067366,326,17,"62862_CB_facs_presort_Plate_2","10G"
"P395_Q610H","10H_62862",164390,143347,132061,88224,57068,31156,64.6853463910047,35.3146536089953,1044,25,"62862_CB_facs_presort_Plate_2","10H"
"P395_Q611A","11A_62862",67408,59352,54566,42092,18441,23651,43.8111755202889,56.1888244797111,670,27,"62862_CB_facs_presort_Plate_2","11A"
"P395_Q611B","11B_62862",88920,74810,68701,50339,16206,34133,32.1937265340988,67.8062734659012,459,29,"62862_CB_facs_presort_Plate_2","11B"
"P395_Q611C","11C_62862",57578,48423,45110,34691,2440,32251,7.03352454527111,92.9664754547289,215,24,"62862_CB_facs_presort_Plate_2","11C"
"P395_Q611D","11D_62862",63672,46786,41879,32227,679,31548,2.10692897260061,97.8930710273994,229,26,"62862_CB_facs_presort_Plate_2","11D"
"P395_Q611E","11E_62862",57182,45996,41762,31230,5371,25859,17.1982068523855,82.8017931476145,350,25,"62862_CB_facs_presort_Plate_2","11E"
"P395_Q611F","11F_62862",156212,127824,113242,75868,49368,26500,65.0709126377392,34.9290873622608,966,25,"62862_CB_facs_presort_Plate_2","11F"
"P395_Q611G","11G_62862",121359,91909,81263,56211,33529,22682,59.6484673818292,40.3515326181708,883,29,"62862_CB_facs_presort_Plate_2","11G"
"P395_Q611H","11H_62862",248618,219961,198377,135489,105992,29497,78.2292289410948,21.7707710589052,1608,25,"62862_CB_facs_presort_Plate_2","11H"
"P395_Q612A","12A_62862",53258,46797,43306,30729,10694,20035,34.801002310521,65.198997689479,526,24,"62862_CB_facs_presort_Plate_2","12A"
"P395_Q612B","12B_62862",87444,78135,70968,51120,22758,28362,44.518779342723,55.481220657277,596,24,"62862_CB_facs_presort_Plate_2","12B"
"P395_Q612C","12C_62862",122426,104866,95645,67440,32263,35177,47.8395610913404,52.1604389086595,921,25,"62862_CB_facs_presort_Plate_2","12C"
"P395_Q612D","12D_62862",125463,111176,103427,73313,42812,30501,58.396191671327,41.6038083286729,953,28,"62862_CB_facs_presort_Plate_2","12D"
"P395_Q612E","12E_62862",120117,101125,91934,61172,32170,29002,52.5894199960766,47.4105800039234,717,23,"62862_CB_facs_presort_Plate_2","12E"
"P395_Q612F","12F_62862",84388,65014,56771,41474,10842,30632,26.1416791242706,73.8583208757294,625,26,"62862_CB_facs_presort_Plate_2","12F"
"P395_Q612G","12G_62862",111855,96018,87007,59013,30110,28903,51.0226560249437,48.9773439750563,700,20,"62862_CB_facs_presort_Plate_2","12G"
"P395_Q612H","12H_62862",82998,61328,53403,38553,11239,27314,29.1520763624102,70.8479236375898,492,27,"62862_CB_facs_presort_Plate_2","12H"
