"","logFC","logCPM","F","PValue","FDR","mean1","mean2","frac1","frac2"
"FBgn0053963",5.22839519197775,3.37118694961064,45.4436041748575,0.00476701202735807,0.0804410979723758,0,11.0936123212931,0,1
"FBgn0015296",3.26233374156788,3.63911911600104,28.4054537757575,0.00476799967854718,0.0804410979723758,1.20254830883217,14.1224235505388,1,1
"FBgn0030883",4.26435565876866,3.17373773984354,28.3998700850577,0.00476980114962079,0.0804410979723758,0.142165799105393,8.27770870984251,1,1
"FBgn0261437",4.9179900610255,3.21003245117575,45.3754397606864,0.00477826774255637,0.0804410979723758,0,8.88688674588239,0,1
"FBgn0014879",3.68535115390921,3.85613045364789,28.3670722319247,0.00478040288252024,0.0804410979723758,1.13510013262596,18.2591469881282,1,1
"FBgn0034761",6.042089594269,3.8714610028545,45.3567256238053,0.00478136538011388,0.0804410979723758,0,19.7280421508923,0,1
"FBgn0014184",1.50415677950704,7.97146101872438,28.3597144534549,0.00478278598021214,0.0804410979723758,128.20329768091,364.24305165287,1,1
"FBgn0000097",-1.6331893492306,7.1556661474614,28.331894740183,0.00479181218612563,0.0804410979723758,208.294249140785,66.9420798421981,1,1
"FBgn0031683",2.46832399138578,6.84697566235588,28.3138853956438,0.00479766867871399,0.0804410979723758,33.5926974596599,187.19868981219,1,1
"FBgn0267347",4.97740086540875,3.23958424831,45.16046428044,0.00481404599286017,0.0804410979723758,0,9.27357886645099,0,1
"FBgn0038686",4.46404357673074,3.0759362384284,46.1670959656777,0.00481460642491581,0.0804410979723758,0.0353930324285356,7.19170553173831,0.5,1
"FBgn0005391",2.83016295026968,4.52207393146319,28.2461114513734,0.00481980233899642,0.0804410979723758,4.25926140694594,32.1586761973738,1,1
"FBgn0029891",4.25122195200243,3.80159025993863,28.2324776773635,0.00482427291286985,0.0804410979723758,0.637223001061454,17.6857891452454,1,1
"FBgn0035205",3.47888886925376,3.53730416834167,28.2099345071378,0.00483167823752235,0.0804410979723758,0.870283913977609,12.7510200013924,1,1
"FBgn0263506",4.89829132919261,3.20036869655598,45.0404032904754,0.00483421477125692,0.0804410979723758,0,8.76210553576209,0,1
"FBgn0029785",3.47281410847746,5.85136786070936,28.153371437964,0.00485033232062087,0.0804410979723758,8.49611179437217,97.5384782063807,1,1
"FBgn0033196",2.18427076450635,6.64183756719737,28.1415302175389,0.00485425080479892,0.0804410979723758,34.1059192682987,156.133286596821,1,1
"FBgn0023213",1.81802575103321,6.76590762583212,28.1196850106946,0.00486149196242891,0.0804410979723758,45.8238509518516,162.327825663907,1,1
"FBgn0031945",5.09802301289627,3.3014590769294,44.8776804345361,0.0048617669891195,0.0804410979723758,0,10.108847619782,0,1
"FBgn0261929",3.95565385272652,3.69815004476913,28.09507051854,0.00486967002387598,0.0804410979723758,0.728118114872216,15.6542864418072,1,1
"FBgn0034118",5.00345133211251,3.25273427346448,44.8284645745167,0.0048701497702854,0.0804410979723758,0,9.44816246322394,0,1
"FBgn0035553",5.40482610373627,3.47022231975025,44.8216274852314,0.00487131614101773,0.0804410979723758,0,12.5749980354204,0,1
"FBgn0016076",4.64508507612762,4.70158210028643,28.0630126951408,0.00488035131461453,0.0804410979723758,1.36111272319594,41.2069811981775,1,1
