"","logFC","logCPM","F","PValue","FDR","mean1","mean2","frac1","frac2"
"FBgn0039112",1.2070422351904,4.64393057333733,2.71028055855665,0.137519008325808,0.46530548127508,14.0475324585261,32.8044024899925,1,1
"FBgn0039259",2.24150494959512,3.33115246003749,2.70970932984439,0.137555113971811,0.465338757406932,2.24196391401137,11.6146461920137,0.25,1
"FBgn0004143",2.36929475503239,2.40970754720312,13.5097270501914,0.137634888454141,0.465519721059424,0.0655568894462205,1.57084394513459,0.25,1
"FBgn0036838",2.06126372775374,2.55302132976621,7.90848632690279,0.137770493809348,0.465889415205228,0.39132115075454,2.59205035735799,0.75,1
"FBgn0031344",2.38065743326373,2.39197454428564,17.259118332072,0.137805096417783,0.465917479070089,0.0348878847587112,1.43307496960703,0.25,1
"FBgn0015298",2.06517414662079,3.0496979452605,2.70441136328017,0.137890578806911,0.465988163488622,1.53737643881943,7.55265297087003,0.25,1
"FBgn0284224",1.30874505109312,6.47964059369898,2.70254438261301,0.138009052230398,0.465988163488622,56.5635638759048,140.558773542478,1,1
"FBgn0033725",2.32841294344276,2.36402729473917,12.8097874621765,0.138131911247935,0.465988163488622,0,1.19612740424058,0,1
"FBgn0266446",2.32844099774527,2.364032515591,14.5382476697741,0.138131911248733,0.465988163488622,0,1.19625170775161,0,1
"FBgn0031018",2.32845302110672,2.36403475309952,15.1667077168488,0.138131911249075,0.465988163488622,0,1.1963049806849,0,1
"FBgn0264952",2.32849309936363,2.36404221146378,16.4411872487181,0.138131911250214,0.465988163488622,0,1.19648255712923,0,1
"FBgn0267923",2.32850111508617,2.3640437031371,16.5085738603587,0.138131911250442,0.465988163488622,0,1.1965180724181,0,1
"FBgn0263240",2.3285171466024,2.36404668648422,16.4375559758119,0.138131911250898,0.465988163488622,0,1.19658910299583,0,1
"FBgn0015033",2.32854119405463,2.36405116150607,15.8375772206,0.138131911251581,0.465988163488622,0,1.19669564886242,0,1
"FBgn0265699",2.32854119405463,2.36405116150607,15.8375772206,0.138131911251581,0.465988163488622,0,1.19669564886242,0,1
"FBgn0263331",2.32869750769723,2.36408024918247,5.94485503187946,0.13813191125603,0.465988163488622,0,1.1973881969953,0,0.5
"FBgn0034455",1.98585239786251,3.08071351416313,2.70045661598675,0.138141695166192,0.465988163488622,1.74876159092033,7.73935420847303,0.5,1
"FBgn0038318",1.47369178391205,3.43366393482197,2.69959811902403,0.138196287191161,0.466083555791515,3.71674703515799,10.8309023168453,1,1
"FBgn0266675",-4.90613094883969,4.40617419128059,2.69879986246941,0.138247074046937,0.466166080828744,24.3717449227622,0.523111515119268,0.25,0.5
"FBgn0032016",2.05030086572196,2.55680607477385,6.61722326938679,0.138310317548103,0.466290569990398,0.401082553159955,2.61761746235054,0.5,1
"FBgn0054008",2.22423775022997,2.48103147615199,7.83167950603831,0.138431576728729,0.466610564908843,0.206847011768432,2.09399097554273,0.25,1
"FBgn0037660",1.70033914339046,3.28714803281891,2.69421947313021,0.138538965001884,0.46688369236651,2.7745248583413,9.61071720738901,1,1
"FBgn0030066",2.3415476861707,2.42492902643398,13.6940073088903,0.138576742363671,0.466890143021066,0.0952669852506347,1.68279720864754,0.5,1
"FBgn0053644",-2.21802397556053,3.66402899693999,2.69336360547844,0.138593596341939,0.466890143021066,10.7616072080751,2.0810742407132,1,1
"FBgn0033486",1.31353699056276,3.56375531661074,2.69222123175195,0.138666560093454,0.467041738632417,4.66075969350944,12.0029009852924,1,1
"FBgn0028897",-2.50703705556279,5.04165927255974,2.69139670029228,0.138719254654143,0.467041738632417,38.9684818898044,6.59411240719549,1,1
"FBgn0033915",1.13792967012954,5.19362529561204,2.6910316911215,0.138742590274968,0.467041738632417,22.7070175042288,50.2921008202267,1,1
"FBgn0037772",-3.58029940293202,2.84125352449498,2.69100862189737,0.138744065301404,0.467041738632417,3.58295650150154,0.0249455874374022,0.5,0.5
"FBgn0028738",-3.86642622286029,3.08600363926425,2.68928197737973,0.138854524221266,0.467324755373604,5.41740817666212,0.0997823497496087,0.5,0.5
"FBgn0034978",0.713867789905472,6.67301495654802,2.68610267707824,0.139058217828705,0.467864642274202,80.1283544617881,131.683347404582,1,1
"FBgn0052602",-1.8680727579341,2.99961564716639,2.68595379551182,0.139067766136378,0.467864642274202,4.36109282511453,0.972220877214671,1,1
"FBgn0045064",1.48283193285112,4.06471548136934,2.68535023971702,0.139106483192776,0.467906026736356,7.39378332055288,21.2642556650468,1,1
"FBgn0260452",2.17579795870221,3.21062233018981,2.68476949031987,0.139143750686323,0.467942520582275,1.93046295664869,9.77202891644378,0.25,1
