"","logFC","logCPM","F","PValue","FDR","mean1","mean2","frac1","frac2"
"FBgn0260964",11.6380438953671,9.19515136189478,2846.87013646842,1.09587167264903e-23,1.40441631145843e-19,0.13695377476926,1090.44176907159,0.285714285714286,1
"FBgn0032840",11.8171777257141,8.79240682045549,2684.98414834412,2.00244715400076e-23,1.40441631145843e-19,0.0243747582331469,822.844429689443,0.142857142857143,1
"FBgn0037835",-6.19279494022606,12.0427428776293,1920.80324502439,6.26505699998767e-22,2.9293318179609e-18,8898.41807406225,121.400177757505,1,1
"FBgn0032048",-3.79790586520109,11.6260327447962,1627.67462647754,3.42329148047868e-21,1.20046273991686e-17,6254.93981857217,449.510640235834,1,1
"FBgn0027654",-2.49323613370747,13.8971299080152,1453.30720509437,1.09214582162481e-20,3.06390588798625e-17,27172.4093214828,4825.87460697045,1,1
"FBgn0267033",-3.08366247497908,11.6800090295837,1164.57875601388,1.04907203256492e-19,2.16921671340755e-16,6192.09435024223,730.210009347724,1,1
"FBgn0050481",-10.036201195148,7.26716445269511,1160.99960375916,1.08252063832985e-19,2.16921671340755e-16,325.913857947305,0.105805326698954,1,0.125
"FBgn0036713",10.2070089719899,7.25796182701175,1106.2929353544,1.77045744285948e-19,2.89711660142297e-16,0.0297481401752866,278.587111463774,0.142857142857143,1
"FBgn0004244",-2.48490638892756,13.2848690493589,1101.01509854861,1.85884718135074e-19,2.89711660142297e-16,17756.7192845795,3171.8205811819,1,1
"FBgn0034588",9.43919260563235,9.28175119503395,1022.54477066169,3.94587649840388e-19,5.53488096431112e-16,1.45057148916944,1157.29009998353,0.285714285714286,1
"FBgn0033268",9.7074996016781,7.11589169487195,863.46770777607,2.19770115461759e-18,2.80246855416553e-15,0.0973727161376308,251.643163855672,0.142857142857143,1
"FBgn0012344",9.63235850948205,7.35306101924179,823.78062224485,3.54014139574803e-18,3.91136645672928e-15,0.168868524659742,298.02805333537,0.142857142857143,1
"FBgn0026439",9.23286445866128,8.20973143437436,815.86763802906,3.90361156636595e-18,3.91136645672928e-15,0.710281425529816,546.043816565526,0.142857142857143,1
"FBgn0032322",10.061514771695,7.48812062138392,815.86297160266,3.90383762702003e-18,3.91136645672928e-15,0.10585064573681,328.122889204794,0.142857142857143,1
"FBgn0004580",6.23427014475525,9.41151858153718,789.848169322215,5.41909533185415e-18,4.68415645222611e-15,16.4820578944962,1254.01569442644,1,1
"FBgn0003248",9.36451294281619,10.070993535155,784.189077863969,5.82796430470455e-18,4.68415645222611e-15,2.87549428622909,2005.83112856346,0.428571428571429,1
"FBgn0000303",5.40088793206922,8.8649469903176,779.642881106877,6.18096207026381e-18,4.68415645222611e-15,19.8525234276028,848.465258426121,1,1
"FBgn0029971",-9.40871863699735,7.94605400870294,778.00046167558,6.31420148060308e-18,4.68415645222611e-15,523.742120784773,0.560345577787978,1,0.375
"FBgn0011581",9.28149554721963,10.1933325347478,777.628243336302,6.3448330072215e-18,4.68415645222611e-15,3.34045555664516,2183.89528883996,0.571428571428571,1
"FBgn0027590",9.40441824267086,7.29465364066732,756.386298266935,8.39497526900176e-18,5.62640027972224e-15,0.21050430256539,285.835958216507,0.285714285714286,1
"FBgn0029810",13.0099039315371,9.82094368121778,2449.7079248396,8.42335537707044e-18,5.62640027972224e-15,0,1687.38706842237,0,1
"FBgn0022355",8.64924015020781,9.09240901132456,748.57471594606,9.32342533361065e-18,5.94453123429803e-15,2.24820516700062,1013.05511517864,0.428571428571429,1
"FBgn0266490",9.59125799218453,6.76469118984439,744.381734956257,9.86778736177057e-18,6.01806318798068e-15,0.0508374197428368,195.524280915862,0.285714285714286,1
"FBgn0015777",7.14818631304685,10.626718519593,736.749177259619,1.0950383549486e-17,6.40004291869335e-15,20.4432997242714,2938.20806188076,1,1
"FBgn0001145",8.79271509051863,10.6480587362913,730.350455323827,1.1958685295321e-17,6.70977914549869e-15,6.54039024885642,2994.52818647669,0.857142857142857,1
"FBgn0040600",9.88643484194874,6.91382280804471,726.706812715636,1.25780309584604e-17,6.78584770208938e-15,0.0264626615096899,217.723229597264,0.142857142857143,1
"FBgn0034935",9.69886966741347,6.72412353098716,710.776524250587,1.57312435493001e-17,8.1726723431864e-15,0.0243431790344077,189.910618868634,0.142857142857143,1
"FBgn0038839",8.58732327625187,8.28114079016442,691.090135915377,2.08828280016624e-17,1.04615510135471e-14,1.27610283674961,573.720224945349,0.285714285714286,1
"FBgn0267252",4.89771217176043,12.0086845887199,680.965771076407,2.42321976742699e-17,1.17208633371374e-14,251.320228796871,7498.12663737382,1,1
"FBgn0038037",9.59490604900161,6.68499233589785,675.703486205529,2.6202396903307e-17,1.22513673787562e-14,0.0337503049909221,184.587478771491,0.142857142857143,1
"FBgn0027844",8.87719964366765,8.13010930119246,673.105443858291,2.7239330199034e-17,1.23253575710274e-14,0.926240811643774,516.051475588306,0.142857142857143,1
"FBgn0027608",8.68113066641557,8.55576674782319,656.791929010337,3.48739117961439e-17,1.52867612738909e-14,1.48912720458407,695.807618128122,0.428571428571429,1
"FBgn0045038",8.83142845237481,7.82293935813002,652.631522415236,3.71775173463169e-17,1.58026980550542e-14,0.69984885658326,415.541974232969,0.285714285714286,1
"FBgn0000422",3.14782572312854,9.64013649424666,637.757419884132,4.68837723172906e-17,1.89730510344452e-14,152.591619990113,1354.56703227066,1,1
"FBgn0034638",8.77663795913795,8.66567869971975,637.1418982273,4.73413264565182e-17,1.89730510344452e-14,1.52272129601878,751.628593490145,0.428571428571429,1
"FBgn0032505",12.2761419415558,9.09185284008005,1893.05603158172,5.56321147731145e-17,2.16764353867355e-14,0,1014.622402003,0,1
"FBgn0033438",-3.47226902626501,9.05230268318181,607.833715364759,7.59957881215296e-17,2.88106194589377e-14,1027.54843566535,92.4146329624196,1,1
"FBgn0031294",2.07121243345956,11.4746970243008,603.378830280598,8.18222160027645e-17,3.02031637860731e-14,1049.31613495877,4410.39777922432,1,1
"FBgn0035023",8.79118002535823,8.93710867052261,599.533035551356,8.72472217387325e-17,3.11505400718188e-14,1.86403053222057,908.95144407879,0.571428571428571,1
"FBgn0032797",2.71529983619273,10.1467727887778,598.460106674667,8.88302276233517e-17,3.11505400718188e-14,284.463690431277,1868.79735054948,1,1
"FBgn0027279",-2.34809970979273,9.91062192857961,594.481068493521,9.49818171482154e-17,3.24953646131224e-14,1680.52061064226,329.878113105526,1,1
"FBgn0036146",8.7017463794613,7.75933278227212,563.953827410979,1.61144462361269e-16,5.38184136557506e-14,0.713955361144747,397.208856023942,0.142857142857143,1
"FBgn0003165",-2.48128009919108,11.5025472212424,557.914646574478,1.79494943198229e-16,5.80492323231994e-14,5157.1646373625,923.426469817773,1,1
"FBgn0013672",1.90358343276824,12.9435671687067,557.115793035762,1.8208927227638e-16,5.80492323231994e-14,3197.79616641599,11965.2257011642,1,1
"FBgn0015591",9.26443686179119,6.41909875366423,555.503615666261,1.87451041707137e-16,5.84305724894669e-14,0.0431063483126654,152.152601874057,0.285714285714286,1
"FBgn0010905",-2.07705196529007,10.6851282098064,553.274922559681,1.95150366297039e-16,5.95081345227948e-14,2772.24858291301,656.882232064393,1,1
"FBgn0000299",9.23160202375198,6.48421977035686,537.452523767463,2.60896297437269e-16,7.68864243969826e-14,0.0617636022457079,159.562389601611,0.142857142857143,1
"FBgn0034128",8.46785635003912,7.41229178942463,537.000087084633,2.63103184647834e-16,7.68864243969826e-14,0.679399624406962,310.417755215615,0.142857142857143,1
"FBgn0029843",-4.73088467951939,9.47776303534217,535.093622217638,2.72629974792948e-16,7.80445031922587e-14,1461.05001279768,54.8398647666208,1,1
"FBgn0038589",-7.19026633079116,7.52352354720064,514.328308736576,4.04904163899609e-16,1.13591814140396e-13,387.408584959322,2.44795391523194,1,1
"FBgn0030258",8.44901142398639,9.65131619615841,511.374085638861,4.28876171820709e-16,1.179577659241e-13,4.00157611643854,1495.78724806071,0.285714285714286,1
"FBgn0026562",7.84817500027594,7.9670094682693,508.450477100324,4.54140142520626e-16,1.22504303444939e-13,1.79863982585015,459.150025628943,0.428571428571429,1
"FBgn0000121",12.0133131744028,8.83136033286481,1393.60213595846,5.21741853673824e-16,1.38084395877033e-13,0,845.623414888406,0,1
