"","logFC","logCPM","F","PValue","FDR","mean1","mean2","frac1","frac2"
"FBgn0037979",0.0899543917955689,3.62929247607461,0.0106302106903885,0.920589751501781,1,7.44162593141667,7.97683450317247,1,1
"FBgn0010548",-0.0644451987980112,4.29498647854252,0.0105631024163176,0.920839804674187,1,15.1095517355714,14.4453666062482,1,1
"FBgn0051025",0.174300722526414,2.3184035088802,0.047720739268128,0.920898472104719,1,0.238581393127811,0.299169472804498,0.25,1
"FBgn0037252",-0.0596233105790082,4.96079379547693,0.0105403741545229,0.920924674928298,1,26.7354058089716,25.6762506890247,1,1
"FBgn0261112",0.0929247647752048,4.34119308659135,0.0104917124817654,0.921106695778736,1,15.2156932319178,16.2289050774447,1,1
"FBgn0020279",0.0786915925256498,5.28401206494992,0.0104494632323673,0.921265077426492,1,33.6614032914493,35.497211867544,1,1
"FBgn0036569",0.12894650087741,2.61665116126624,0.0102643164704944,0.921962996281797,1,1.37600260457506,1.49545669584497,0.75,1
"FBgn0025885",0.0995288179471149,3.85598488915839,0.0101654794555066,0.922338174751129,1,9.55677335684433,10.2209429444504,1,1
"FBgn0036775",-0.1038520112449,2.81319610471946,0.0101552216253102,0.922377218238799,1,2.3228262427323,2.18130053157363,1,1
"FBgn0042131",-0.175703634631553,2.35382076428983,0.0298672350870468,0.922424681077611,1,0.408089756800192,0.324044029664169,0.25,1
"FBgn0265613",-0.159438733856123,3.10898815226213,0.00991854605070254,0.923283658899431,1,4.04624663990715,3.58896821498801,0.5,1
"FBgn0052668",-0.133884986470144,2.58115740457879,0.0254648052701851,0.923338672961835,1,1.28978139678957,1.15909969126199,0.75,1
"FBgn0029833",-0.166398600228352,3.5994552099962,0.0098621694156426,0.923501183008454,1,7.67447102884939,6.80545735228053,0.75,1
"FBgn0031568",0.0837960070279538,3.90307141504213,0.00985935767620119,0.9235120482874,1,10.0487150883703,10.6440412604425,1,1
"FBgn0037297",-0.131330129669789,4.27105708216785,0.00980675372594042,0.923715612950396,1,15.0505639272948,13.6842243094521,1,1
"FBgn0026431",0.102416571204409,4.05667120254341,0.00978589755710665,0.923796474099601,1,11.672724246146,12.500480910708,1,1
"FBgn0250755",-0.0652278864090509,3.89795311466049,0.00977923260807323,0.92382233304261,1,10.315940972178,9.85853937847521,1,1
"FBgn0034400",0.0659577952474885,4.12253890268481,0.0097282358486026,0.924020487974388,1,12.4892297407928,13.0874480365531,1,1
"FBgn0001185",0.109197878205305,4.76775651569314,0.0096821087449163,0.924200173957069,1,21.9567355892145,23.6803550870105,1,1
"FBgn0051040",-0.121138417135794,2.737232339213,0.0117865691823628,0.924231066476404,1,2.00871875319318,1.807010174146,0.75,1
"FBgn0036341",-0.117854589469156,6.01927173182995,0.00959724775452063,0.924531879948794,1,61.7946671106322,56.8669678438477,1,1
"FBgn0035267",-0.0816035718842683,4.3169276124398,0.00952404959711953,0.9248191908665,1,15.533443283862,14.6202698406209,1,1
"FBgn0287695",-0.148119820561269,2.50225017815439,0.0122732598940189,0.924962349382957,1,0.979415416320461,0.847723789405286,0.25,1
"FBgn0260991",0.166504638494562,2.34488107417415,0.0331686770099918,0.925026334711905,1,0.323443008313848,0.398827519043077,0.25,1
"FBgn0031869",0.15624443370467,2.28134599678264,0.0738244273719287,0.925134230456732,1,0.110481504026255,0.161968741898786,0.25,1
"FBgn0025825",0.130855169609949,2.53361462720927,0.0102078173777756,0.925283789596333,1,1.03782906010598,1.13429616498005,0.25,1
"FBgn0266539",0.130855169609949,2.53361462720927,0.0102078173777756,0.925283789596333,1,1.03782906010598,1.13429616498005,0.25,1
"FBgn0029705",0.117371894008776,2.70009894434889,0.0132164293219386,0.925562002021911,1,1.70701416191361,1.88204227054697,0.75,1
"FBgn0033233",0.114397491062328,4.30455244657462,0.00932522719526133,0.925605271954596,1,14.6348002300542,15.8545614470838,1,1
"FBgn0051229",-0.128465310188084,4.18613276717629,0.00932520032515547,0.925605378759875,1,13.8745215975103,12.6618636503405,1,1
"FBgn0085279",0.10316033511723,3.68633051182029,0.00929485571466704,0.925726094163814,1,7.93755022941009,8.55168398818755,0.75,1
"FBgn0026616",-0.0436497659007947,5.81365727729072,0.00929000205284437,0.925745421219363,1,52.0608628011694,50.4652815630894,1,1
"FBgn0085282",-0.156959191981481,2.42961151144985,0.0215926715855581,0.92581031044389,1,0.69014789500579,0.585759606023698,0.5,1
"FBgn0285963",0.0691072639343967,4.90541369964191,0.00921402031523343,0.926048644683971,1,24.8724393353018,26.0625343837714,1,1
"FBgn0033549",-0.137557882702032,2.26879742782991,0.076129800324171,0.926181480145742,1,0.0991075123657609,0.0623639685935054,0.25,0.5
"FBgn0038415",-0.105585217807379,2.7740414278915,0.0126089276321529,0.926327511304256,1,2.15295198869123,1.99394226112662,1,1
"FBgn0025638",0.109105532856195,5.14879823192831,0.00913907577417606,0.926348969026462,1,30.0430790162119,32.3307559662817,1,1
