"","logFC","logCPM","F","PValue","FDR","mean1","mean2","frac1","frac2"
"FBgn0033268",11.0514900534012,7.97034314858049,490.480982347067,3.0900695256966e-08,0.000543017917750663,0.0537738319947274,738.91724133939,0.25,1
"FBgn0013686",3.4561511301387,15.0219509857391,336.815846439515,1.27719852871478e-07,0.00112221048725524,7691.33147668862,84415.9035054385,1,1
"FBgn0029810",9.35750155295654,6.5028990040758,259.012803310564,3.42206464827169e-07,0.00163928002221565,0.0982866940999862,258.463233899912,0.25,1
"FBgn0002940",9.53622871390204,7.36556345374939,245.48860735944,4.18163212066064e-07,0.00163928002221565,0.33735706291853,480.692395464908,0.25,1
"FBgn0013684",3.37336254151771,10.4072866489175,219.91442215262,6.302821596747e-07,0.00163928002221565,328.240722505443,3404.07045271629,1,1
"FBgn0028490",8.3778981576957,6.02031166046107,207.602535083339,7.80944849029828e-07,0.00163928002221565,0.243361389851823,180.781068052248,1,1
"FBgn0015777",6.5692722255848,7.2028354992851,205.175848451952,8.15824880217454e-07,0.00163928002221565,4.12369663102613,420.318217015203,1,1
"FBgn0030237",8.96030714852675,5.96011423318962,204.154050935432,8.31098358976049e-07,0.00163928002221565,0.0537738319947274,173.201888905527,0.25,1
"FBgn0013674",2.6123851138656,12.5661329375012,203.598351791652,8.39556148633746e-07,0.00163928002221565,2240.01446253308,13699.4850950922,1,1
"FBgn0063498",8.8239541439739,5.71840407421535,197.657631446139,9.37127534798605e-07,0.00164681421690159,0.0231262809647026,144.429044960481,0.25,1
"FBgn0051997",8.72806428489567,5.65475096176247,182.294834659354,1.26478954369393e-06,0.00194063340243843,0.0298743511081819,137.590582281079,0.25,1
"FBgn0029123",8.60777797602789,5.49804712607265,177.176791700823,1.40527405513824e-06,0.00194063340243843,0.0177313106844484,122.042782633469,0.5,1
"FBgn0035023",8.57638733017989,6.11768968022708,171.849773572892,1.57305196825542e-06,0.00194063340243843,0.216128979045489,194.442261606342,0.25,1
